,kLa_10,kLa_25,kLa_50,kLa_inst_10,kLa_inst_25,kLa_inst_50,dtmix_0.50,dtmix_0.75,dtmix_0.95,vor_mean,vel_rms_qss,kla_fit_rmse_25,tau_95_qss,tau_98_qss,tau_100_qss,tau_95_max,tau_98_max,tau_100_max
36,60.90116857505226,52.2461571255652,28.74509413370174,72.4673404662457,49.282463877927434,32.37426053944775,16.39443078493417,36.43206841096483,83.18655620503634,0.9721194848741608,0.26787892971306815,0.0004968904368392118,0.0044441723918396715,0.012477277022113575,0.029021044556677107,0.007047525764929771,0.019936425485422203,0.04580128917889342
37,47.873941654488824,45.14321444307147,29.009667245136274,50.78531547533689,44.729587052141596,27.622591251845773,20.948439336304773,49.79049349498524,120.83302689636668,1.028084279237619,0.2504292983335335,0.00045833605779111136,0.003882431664972071,0.010943515449593934,0.028185085338002576,0.005980019031153671,0.017543718104202428,0.04505886978600155
38,49.05307322732637,32.301730659588365,30.25074264872281,60.31031054869397,32.41092205675761,32.91186283290116,20.948439336304773,48.87969178471113,131.7626474196561,1.1321998368667752,0.2507406149274596,0.0003470617111057457,0.003743661146338145,0.010289821581918893,0.029239179837244566,0.00579101365936202,0.017537547662632134,0.05694734428750352
39,29.456546675687356,32.44961218218783,29.3082884819415,27.394002225959966,39.0331441239079,25.060760890419594,30.360057009137357,77.41814537330026,,1.1727260692523285,0.27353201007252653,0.0004961593902163636,0.0033068006638662826,0.008728021794132032,0.0286366802924879,0.005311170287753784,0.01970513563711147,0.05562517461520481
40,87.76684963053813,80.31902291485093,93.2091363748522,68.38503226235865,68.85431109425858,122.4879405566244,11.840422233563558,25.372333357636222,55.537218571714845,0.9968848291157232,0.31672678756020456,0.0010847392752157674,0.005758635792880527,0.017525739205264595,0.02981750596798414,0.009364309311157218,0.025906103219211586,0.04077797398258413
41,57.30038044202565,53.41831019057659,42.696038008813034,47.75660815402789,50.05134011102822,35.01398905428922,19.452122240854433,31.856374104587694,83.16487045002984,0.9939488507919907,0.2713513569365178,0.0005252062979152017,0.004397056662992204,0.013849588403151604,0.029509669182024304,0.007165413337056859,0.02076099412272213,0.05536265099392568
42,46.50047292309539,49.74488197896193,30.338803474529513,54.21074665907384,48.36193037322471,24.990044677334925,20.579781501193818,53.563814866120914,134.19145198038711,1.0520637759378202,0.2541421896338751,0.0004348937684278158,0.003871917539874751,0.012245369086460428,0.028527336007463763,0.006238120388960305,0.01839376895195629,0.048339143770105376
43,35.899521776835684,37.25823017781396,16.770627147179347,42.7180370062506,36.123039490528726,16.499674190297533,23.962759282211987,64.55849265442991,,1.1565994353009763,0.252955482648031,0.0001309311671455993,0.003741363129295823,0.01163276247958162,0.02973170958696941,0.0058517221138769905,0.017810966954064266,0.05131881826749152
44,31.680418560734783,29.937238188942562,11.044520639710965,28.364602979599677,35.1128672655505,13.307177585091537,33.54786299509678,98.67018527969641,,1.2344893819534566,0.25656863984966183,0.0002919061795957516,0.003397218195660002,0.011012999620940813,0.029825841821684927,0.005317047875087642,0.017049887783156296,0.0530906590196849
45,88.58626267241388,70.23441935802983,70.92387802412308,73.39532335396844,61.720606820874394,85.77940540711633,12.103542727642745,28.68013385463175,58.14962919150107,1.046193683755406,0.33012850996421444,0.0007788829200216792,0.006049019806440738,0.019329914291010778,0.0308392031413249,0.010514586506239964,0.028651959347396443,0.04264540863271175
46,52.64073724120353,48.86351147512155,39.02346702729461,51.32805835927015,55.07835236672963,38.11434503088449,21.049639526335234,32.62694126581961,55.25530375662999,1.0254042487389574,0.2777308806692359,0.0005802241108523327,0.004501965845339064,0.015342167624514642,0.03029095906676281,0.007451027866900406,0.022203839881935198,0.03903095181444782
47,42.231920645121015,38.204708566234736,20.828860181406792,51.82225871537854,42.949189702803984,17.15683191821047,24.733326443443897,58.93899067373863,,1.0773656827542286,0.25878067849832664,0.0005194690054600306,0.0039594723302285835,0.013184940487064353,0.029368522387382703,0.006519843476203805,0.021071783123330134,0.04869703740568548
48,32.6802707436762,35.567525355185914,15.433278944876513,39.232129512882196,42.49954883779348,15.302007829188637,29.469495336869315,77.62054575336117,,1.1873436471158663,0.2547342936123627,0.00035938541341731746,0.0038203801092699906,0.012453527101241526,0.030973713872610508,0.005980906822041414,0.01854794653638262,0.04332121221284871
49,30.307716559875292,30.651498310783083,10.405830547735095,26.60338570370615,27.767089613123844,10.503977398531445,35.258146206611514,93.93401638627098,,1.2680264113825832,0.2593618834948804,0.00024160806698351683,0.0034805599614566637,0.011922435401809818,0.030570723332705163,0.0053519201984445295,0.018546321574528166,0.06204989061771039
